stream_id,object_uid,timestamp[ns],x_min[pixel],x_max[pixel],y_min[pixel],y_max[pixel],visibility_ratio[%]
1201-2,106957734975303,59239475804600,,,,,0.0
1201-2,111305855142671,59239475804600,410.0,458.0,343.0,408.0,0.7929515418502202
1201-2,96945373046044,59239475804600,503.0,525.0,473.0,493.0,0.24714828897338403
1201-2,106957734975303,59239508364677,,,,,0.0
1201-2,111305855142671,59239508364677,409.0,457.0,343.0,409.0,0.8150887573964497
1201-2,96945373046044,59239508364677,503.0,524.0,473.0,493.0,0.22519083969465647
1201-2,106957734975303,59239541692756,,,,,0.0
1201-2,111305855142671,59239541692756,408.0,456.0,344.0,409.0,0.863905325443787
1201-2,96945373046044,59239541692756,502.0,524.0,474.0,494.0,0.18007662835249041
1201-2,106957734975303,59239575020859,,,,,0.0
1201-2,111305855142671,59239575020859,407.0,456.0,343.0,409.0,0.9317851959361393
1201-2,96945373046044,59239575020859,500.0,522.0,474.0,494.0,0.15648854961832062
1201-2,106957734975303,59239608349021,,,,,0.0
1201-2,111305855142671,59239608349021,406.0,455.0,342.0,408.0,0.983679525222552
1201-2,96945373046044,59239608349021,499.0,520.0,475.0,495.0,0.12927756653992395
1201-2,106957734975303,59239641677169,,,,,0.0
1201-2,111305855142671,59239641677169,406.0,455.0,341.0,407.0,1.0
1201-2,96945373046044,59239641677169,497.0,518.0,475.0,495.0,0.11320754716981132
1201-2,106957734975303,59239675005347,,,,,0.0
1201-2,111305855142671,59239675005347,405.0,454.0,339.0,405.0,1.0
1201-2,96945373046044,59239675005347,495.0,516.0,475.0,496.0,0.10074626865671642
1201-2,106957734975303,59239708333473,,,,,0.0
1201-2,111305855142671,59239708333473,405.0,454.0,336.0,402.0,1.0
1201-2,96945373046044,59239708333473,492.0,514.0,475.0,496.0,0.11764705882352941
1201-2,106957734975303,59239741661599,,,,,0.0
1201-2,111305855142671,59239741661599,404.0,454.0,329.0,396.0,1.0
1201-2,96945373046044,59239741661599,488.0,510.0,473.0,494.0,0.2007168458781362
1201-2,106957734975303,59239774989725,,,,,0.0
1201-2,111305855142671,59239774989725,403.0,453.0,318.0,385.0,1.0
1201-2,96945373046044,59239774989725,482.0,503.0,468.0,490.0,0.5486111111111112
1201-2,106957734975303,59239808317851,,,,,0.0
1201-2,111305855142671,59239808317851,401.0,452.0,302.0,370.0,1.0
1201-2,96945373046044,59239808317851,474.0,495.0,460.0,482.0,0.962457337883959
1201-2,106957734975303,59239841645982,,,,,0.0
1201-2,111305855142671,59239841645982,401.0,452.0,283.0,351.0,1.0
1201-2,96945373046044,59239841645982,466.0,487.0,449.0,472.0,1.0
1201-2,106957734975303,59239874974119,499.0,520.0,473.0,491.0,0.32547169811320753
1201-2,111305855142671,59239874974119,403.0,454.0,263.0,331.0,1.0
1201-2,96945373046044,59239874974119,460.0,479.0,436.0,460.0,1.0
1201-2,106957734975303,59239908302231,490.0,512.0,467.0,486.0,0.7345132743362832
1201-2,111305855142671,59239908302231,405.0,457.0,246.0,314.0,1.0
1201-2,96945373046044,59239908302231,454.0,473.0,426.0,449.0,1.0
1201-2,106957734975303,59239941630344,484.0,506.0,460.0,479.0,1.0
1201-2,111305855142671,59239941630344,408.0,461.0,230.0,298.0,1.0
1201-2,96945373046044,59239941630344,450.0,468.0,415.0,439.0,1.0
1201-2,106957734975303,59239974958447,480.0,501.0,453.0,472.0,1.0
1201-2,111305855142671,59239974958447,413.0,467.0,214.0,282.0,1.0
1201-2,96945373046044,59239974958447,447.0,465.0,405.0,428.0,1.0
1201-2,106957734975303,59240008286522,475.0,497.0,446.0,466.0,1.0
1201-2,111305855142671,59240008286522,417.0,472.0,200.0,268.0,1.0
1201-2,96945373046044,59240008286522,445.0,462.0,396.0,419.0,1.0
1201-2,106957734975303,59240041646597,471.0,493.0,440.0,460.0,1.0
1201-2,111305855142671,59240041646597,422.0,478.0,185.0,253.0,1.0
1201-2,96945373046044,59240041646597,443.0,459.0,387.0,410.0,1.0
1201-2,106957734975303,59240074974691,467.0,489.0,433.0,454.0,1.0
1201-2,111305855142671,59240074974691,427.0,484.0,171.0,238.0,1.0
1201-2,96945373046044,59240074974691,440.0,456.0,378.0,401.0,1.0
1201-2,106957734975303,59240108302841,465.0,487.0,426.0,447.0,1.0
1201-2,111305855142671,59240108302841,432.0,491.0,156.0,223.0,1.0
1201-2,96945373046044,59240108302841,440.0,455.0,369.0,392.0,1.0
1201-2,106957734975303,59240141630991,463.0,485.0,420.0,441.0,1.0
1201-2,111305855142671,59240141630991,437.0,498.0,142.0,209.0,1.0
1201-2,96945373046044,59240141630991,439.0,454.0,361.0,384.0,1.0
1201-2,106957734975303,59240174959148,461.0,484.0,415.0,436.0,1.0
1201-2,111305855142671,59240174959148,441.0,504.0,129.0,195.0,1.0
1201-2,96945373046044,59240174959148,437.0,453.0,354.0,377.0,1.0
1201-2,106957734975303,59240208287327,460.0,483.0,410.0,432.0,1.0
1201-2,111305855142671,59240208287327,445.0,510.0,116.0,182.0,1.0
1201-2,96945373046044,59240208287327,436.0,453.0,347.0,371.0,1.0
1201-2,106957734975303,59240241647506,459.0,482.0,407.0,429.0,1.0
1201-2,111305855142671,59240241647506,450.0,517.0,103.0,169.0,1.0
1201-2,96945373046044,59240241647506,436.0,453.0,342.0,365.0,1.0
1201-2,106957734975303,59240274975663,458.0,482.0,404.0,427.0,1.0
1201-2,111305855142671,59240274975663,454.0,524.0,90.0,156.0,1.0
1201-2,96945373046044,59240274975663,435.0,453.0,337.0,361.0,1.0
1201-2,106957734975303,59240308303752,457.0,481.0,403.0,426.0,1.0
1201-2,111305855142671,59240308303752,457.0,530.0,78.0,144.0,1.0
1201-2,96945373046044,59240308303752,434.0,453.0,333.0,358.0,1.0
1201-2,106957734975303,59240341631840,456.0,480.0,403.0,427.0,1.0
1201-2,111305855142671,59240341631840,459.0,534.0,68.0,133.0,1.0
1201-2,96945373046044,59240341631840,432.0,452.0,331.0,356.0,1.0
1201-2,106957734975303,59240374959929,454.0,479.0,403.0,428.0,1.0
1201-2,111305855142671,59240374959929,460.0,537.0,58.0,123.0,1.0
1201-2,96945373046044,59240374959929,430.0,450.0,329.0,356.0,1.0
1201-2,106957734975303,59240408336018,452.0,479.0,405.0,431.0,1.0
1201-2,111305855142671,59240408336018,461.0,541.0,50.0,114.0,1.0
1201-2,96945373046044,59240408336018,428.0,449.0,329.0,356.0,1.0
1201-2,106957734975303,59240442464109,452.0,479.0,408.0,435.0,1.0
1201-2,111305855142671,59240442464109,462.0,544.0,44.0,107.0,1.0
1201-2,96945373046044,59240442464109,427.0,449.0,330.0,358.0,1.0
1201-2,106957734975303,59240475792198,452.0,479.0,412.0,439.0,1.0
1201-2,111305855142671,59240475792198,463.0,546.0,38.0,101.0,1.0
1201-2,96945373046044,59240475792198,427.0,449.0,331.0,360.0,1.0
1201-2,106957734975303,59240508368285,453.0,480.0,415.0,443.0,1.0
1201-2,111305855142671,59240508368285,464.0,549.0,34.0,96.0,1.0
1201-2,96945373046044,59240508368285,426.0,449.0,333.0,363.0,1.0
1201-2,106957734975303,59240541696374,453.0,481.0,418.0,446.0,0.9979959919839679
1201-2,111305855142671,59240541696374,466.0,552.0,31.0,92.0,1.0
1201-2,96945373046044,59240541696374,427.0,450.0,335.0,365.0,1.0
1201-2,106957734975303,59240575024493,454.0,482.0,420.0,449.0,0.8670634920634921
1201-2,111305855142671,59240575024493,469.0,556.0,28.0,89.0,1.0
1201-2,96945373046044,59240575024493,427.0,451.0,335.0,366.0,1.0
1201-2,106957734975303,59240608352717,454.0,482.0,421.0,450.0,0.7524177949709865
1201-2,111305855142671,59240608352717,472.0,559.0,26.0,87.0,1.0
1201-2,96945373046044,59240608352717,428.0,452.0,336.0,367.0,1.0
1201-2,106957734975303,59240641680985,454.0,482.0,422.0,450.0,0.7539370078740157
1201-2,111305855142671,59240641680985,474.0,562.0,26.0,87.0,1.0
1201-2,96945373046044,59240641680985,429.0,453.0,336.0,367.0,1.0
1201-2,106957734975303,59240675009212,455.0,483.0,421.0,449.0,0.7684426229508197
1201-2,111305855142671,59240675009212,475.0,564.0,26.0,88.0,1.0
1201-2,96945373046044,59240675009212,429.0,453.0,336.0,367.0,1.0
1201-2,106957734975303,59240708337341,458.0,486.0,419.0,447.0,0.778705636743215
1201-2,111305855142671,59240708337341,476.0,565.0,27.0,90.0,1.0
1201-2,96945373046044,59240708337341,431.0,454.0,335.0,366.0,1.0
1201-2,106957734975303,59240741665454,461.0,491.0,416.0,445.0,0.808641975308642
1201-2,111305855142671,59240741665454,477.0,565.0,29.0,93.0,1.0
1201-2,96945373046044,59240741665454,433.0,456.0,335.0,365.0,1.0
1201-2,106957734975303,59240774993567,465.0,496.0,412.0,442.0,0.8653846153846154
1201-2,111305855142671,59240774993567,478.0,566.0,33.0,98.0,1.0
1201-2,96945373046044,59240774993567,436.0,459.0,334.0,364.0,1.0
1201-2,106957734975303,59240808321680,469.0,499.0,407.0,438.0,0.8989547038327527
1201-2,111305855142671,59240808321680,479.0,567.0,37.0,104.0,1.0
1201-2,96945373046044,59240808321680,439.0,461.0,333.0,363.0,1.0
1201-2,106957734975303,59240841649794,473.0,502.0,402.0,434.0,0.906832298136646
1201-2,111305855142671,59240841649794,480.0,567.0,41.0,110.0,1.0
1201-2,96945373046044,59240841649794,441.0,463.0,332.0,360.0,1.0
1201-2,106957734975303,59240874977881,476.0,503.0,397.0,428.0,0.9068767908309455
1201-2,111305855142671,59240874977881,481.0,566.0,45.0,115.0,1.0
1201-2,96945373046044,59240874977881,444.0,465.0,330.0,357.0,1.0
1201-2,106957734975303,59240908305653,478.0,505.0,393.0,423.0,0.9112582781456954
1201-2,111305855142671,59240908305653,481.0,565.0,49.0,120.0,1.0
1201-2,96945373046044,59240908305653,446.0,466.0,327.0,354.0,1.0
1201-2,106957734975303,59240941633062,480.0,508.0,387.0,419.0,0.9298245614035088
1201-2,111305855142671,59240941633062,483.0,565.0,52.0,124.0,1.0
1201-2,96945373046044,59240941633062,449.0,468.0,323.0,349.0,1.0
1201-2,106957734975303,59240974961528,480.0,510.0,381.0,415.0,0.9476813317479191
1201-2,111305855142671,59240974961528,484.0,565.0,55.0,127.0,1.0
1201-2,96945373046044,59240974961528,450.0,470.0,318.0,344.0,1.0
1201-2,106957734975303,59241008289995,479.0,512.0,376.0,411.0,0.9673423423423423
1201-2,111305855142671,59241008289995,485.0,564.0,58.0,130.0,1.0
1201-2,96945373046044,59241008289995,452.0,471.0,314.0,339.0,1.0
1201-2,106957734975303,59241041618400,478.0,514.0,373.0,409.0,0.9871382636655949
1201-2,111305855142671,59241041618400,486.0,563.0,60.0,132.0,1.0
1201-2,96945373046044,59241041618400,454.0,473.0,309.0,334.0,1.0
1201-2,106957734975303,59241074946565,474.0,513.0,372.0,409.0,1.0
1201-2,111305855142671,59241074946565,486.0,561.0,64.0,136.0,1.0
1201-2,96945373046044,59241074946565,455.0,474.0,306.0,331.0,1.0
1201-2,106957734975303,59241108306604,470.0,512.0,372.0,412.0,1.0
1201-2,111305855142671,59241108306604,488.0,561.0,69.0,140.0,1.0
1201-2,96945373046044,59241108306604,457.0,475.0,304.0,328.0,1.0
1201-2,106957734975303,59241141634771,465.0,512.0,373.0,415.0,1.0
1201-2,111305855142671,59241141634771,489.0,560.0,73.0,145.0,1.0
1201-2,96945373046044,59241141634771,459.0,477.0,302.0,326.0,1.0
1201-2,106957734975303,59241174962937,461.0,511.0,374.0,419.0,0.9993416721527321
1201-2,111305855142671,59241174962937,490.0,559.0,78.0,149.0,1.0
1201-2,96945373046044,59241174962937,461.0,479.0,301.0,325.0,1.0
1201-2,106957734975303,59241208291111,457.0,510.0,375.0,424.0,0.9970326409495549
1201-2,111305855142671,59241208291111,491.0,558.0,82.0,152.0,1.0
1201-2,96945373046044,59241208291111,463.0,480.0,300.0,323.0,1.0
1201-2,106957734975303,59241241619253,454.0,508.0,376.0,428.0,0.9950440528634361
1201-2,111305855142671,59241241619253,490.0,556.0,85.0,155.0,1.0
1201-2,96945373046044,59241241619253,464.0,481.0,299.0,322.0,1.0
1201-2,106957734975303,59241274947317,451.0,505.0,378.0,431.0,0.9947312961011591
1201-2,111305855142671,59241274947317,489.0,553.0,88.0,157.0,1.0
1201-2,96945373046044,59241274947317,464.0,482.0,298.0,321.0,1.0
1201-2,106957734975303,59241308307578,449.0,502.0,379.0,434.0,0.995880535530381
1201-2,111305855142671,59241308307578,488.0,550.0,90.0,159.0,1.0
1201-2,96945373046044,59241308307578,465.0,482.0,297.0,319.0,1.0
1201-2,106957734975303,59241341635692,447.0,499.0,381.0,436.0,0.9979296066252588
1201-2,111305855142671,59241341635692,487.0,548.0,92.0,160.0,1.0
1201-2,96945373046044,59241341635692,465.0,482.0,295.0,317.0,1.0
1201-2,106957734975303,59241374963806,446.0,496.0,382.0,436.0,0.9989136338946225
1201-2,111305855142671,59241374963806,486.0,546.0,93.0,160.0,1.0
1201-2,96945373046044,59241374963806,466.0,482.0,293.0,315.0,1.0
1201-2,106957734975303,59241408291919,445.0,496.0,381.0,435.0,1.0
1201-2,111305855142671,59241408291919,486.0,545.0,93.0,160.0,1.0
1201-2,96945373046044,59241408291919,466.0,483.0,291.0,313.0,1.0
1201-2,106957734975303,59241441620033,443.0,496.0,380.0,434.0,0.992399565689468
1201-2,111305855142671,59241441620033,486.0,544.0,93.0,159.0,1.0
1201-2,96945373046044,59241441620033,466.0,483.0,288.0,310.0,1.0
1201-2,106957734975303,59241474948147,440.0,495.0,380.0,435.0,0.9393004115226338
1201-2,111305855142671,59241474948147,487.0,543.0,93.0,158.0,1.0
1201-2,96945373046044,59241474948147,467.0,484.0,286.0,307.0,1.0
1201-2,106957734975303,59241508372261,438.0,495.0,380.0,437.0,0.9505386875612145
1201-2,111305855142671,59241508372261,487.0,543.0,92.0,156.0,1.0
1201-2,96945373046044,59241508372261,467.0,484.0,283.0,305.0,1.0
1201-2,106957734975303,59241541700375,435.0,494.0,380.0,437.0,0.966142107773009
1201-2,111305855142671,59241541700375,488.0,542.0,91.0,154.0,1.0
1201-2,96945373046044,59241541700375,468.0,485.0,281.0,302.0,1.0
1201-2,106957734975303,59241575028489,434.0,494.0,380.0,438.0,0.970532319391635
1201-2,111305855142671,59241575028489,489.0,542.0,90.0,153.0,1.0
1201-2,96945373046044,59241575028489,469.0,486.0,278.0,299.0,1.0
1201-2,106957734975303,59241608356617,434.0,495.0,380.0,438.0,0.968340117593849
1201-2,111305855142671,59241608356617,489.0,542.0,89.0,150.0,1.0
1201-2,96945373046044,59241608356617,470.0,487.0,275.0,297.0,1.0
1201-2,106957734975303,59241641684776,432.0,496.0,381.0,440.0,0.9720833333333333
1201-2,111305855142671,59241641684776,490.0,542.0,87.0,149.0,1.0
1201-2,96945373046044,59241641684776,471.0,488.0,273.0,294.0,1.0
1201-2,106957734975303,59241675012934,430.0,496.0,382.0,440.0,0.9760125835627212
1201-2,111305855142671,59241675012934,492.0,543.0,86.0,146.0,1.0
1201-2,96945373046044,59241675012934,472.0,489.0,270.0,292.0,1.0
1201-2,106957734975303,59241708341158,429.0,494.0,383.0,441.0,0.9812691131498471
1201-2,111305855142671,59241708341158,494.0,545.0,84.0,144.0,1.0
1201-2,96945373046044,59241708341158,474.0,490.0,267.0,289.0,1.0
1201-2,106957734975303,59241741669243,427.0,492.0,382.0,441.0,0.988810145468109
1201-2,111305855142671,59241741669243,496.0,546.0,82.0,141.0,1.0
1201-2,96945373046044,59241741669243,474.0,491.0,264.0,286.0,1.0
1201-2,106957734975303,59241774997331,425.0,489.0,380.0,441.0,0.9930377427629168
1201-2,111305855142671,59241774997331,498.0,547.0,80.0,138.0,1.0
1201-2,96945373046044,59241774997331,474.0,491.0,261.0,282.0,1.0
1201-2,106957734975303,59241808325419,427.0,487.0,379.0,440.0,0.9944008958566629
1201-2,111305855142671,59241808325419,500.0,549.0,77.0,135.0,1.0
1201-2,96945373046044,59241808325419,476.0,493.0,257.0,279.0,1.0
1201-2,106957734975303,59241841653508,431.0,485.0,379.0,438.0,0.9934826883910387
1201-2,111305855142671,59241841653508,503.0,550.0,74.0,131.0,1.0
1201-2,96945373046044,59241841653508,477.0,494.0,253.0,275.0,1.0
1201-2,106957734975303,59241874981596,435.0,484.0,379.0,433.0,0.998112317130722
1201-2,111305855142671,59241874981596,505.0,552.0,71.0,127.0,1.0
1201-2,96945373046044,59241874981596,478.0,495.0,249.0,271.0,1.0
1201-2,106957734975303,59241908309671,437.0,483.0,381.0,428.0,0.9841740850642928
1201-2,111305855142671,59241908309671,507.0,554.0,68.0,123.0,1.0
1201-2,96945373046044,59241908309671,478.0,496.0,245.0,267.0,1.0
1201-2,106957734975303,59241941637775,438.0,485.0,379.0,427.0,0.9462311557788945
1201-2,111305855142671,59241941637775,509.0,556.0,66.0,120.0,1.0
1201-2,96945373046044,59241941637775,479.0,496.0,242.0,263.0,1.0
1201-2,106957734975303,59241974966071,436.0,486.0,378.0,426.0,0.9122899159663865
1201-2,111305855142671,59241974966071,512.0,558.0,63.0,116.0,1.0
1201-2,96945373046044,59241974966071,479.0,497.0,238.0,260.0,1.0
1201-2,106957734975303,59242008294230,434.0,487.0,377.0,426.0,0.8970027247956404
1201-2,111305855142671,59242008294230,515.0,560.0,61.0,113.0,1.0
1201-2,96945373046044,59242008294230,480.0,498.0,235.0,256.0,1.0
1201-2,106957734975303,59242041622209,434.0,488.0,377.0,427.0,0.8877777777777778
1201-2,111305855142671,59242041622209,518.0,563.0,59.0,110.0,1.0
1201-2,96945373046044,59242041622209,482.0,500.0,231.0,253.0,1.0
1201-2,106957734975303,59242074950264,433.0,488.0,377.0,427.0,0.8766052484645449
1201-2,111305855142671,59242074950264,522.0,566.0,57.0,107.0,1.0
1201-2,96945373046044,59242074950264,483.0,502.0,228.0,249.0,1.0
1201-2,106957734975303,59242108310446,432.0,488.0,377.0,428.0,0.825503355704698
1201-2,111305855142671,59242108310446,526.0,570.0,55.0,104.0,1.0
1201-2,96945373046044,59242108310446,485.0,503.0,225.0,246.0,1.0
1201-2,106957734975303,59242141638482,432.0,488.0,377.0,427.0,0.7801699716713881
1201-2,111305855142671,59242141638482,530.0,573.0,53.0,101.0,1.0
1201-2,96945373046044,59242141638482,486.0,505.0,221.0,243.0,1.0
1201-2,106957734975303,59242174966408,432.0,489.0,376.0,427.0,0.7625284738041003
1201-2,111305855142671,59242174966408,533.0,577.0,51.0,97.0,1.0
1201-2,96945373046044,59242174966408,488.0,507.0,217.0,239.0,1.0
1201-2,106957734975303,59242208294789,433.0,489.0,376.0,427.0,0.789443488238669
1201-2,111305855142671,59242208294789,537.0,580.0,49.0,93.0,1.0
1201-2,96945373046044,59242208294789,489.0,508.0,213.0,235.0,1.0
1201-2,106957734975303,59242241622935,433.0,489.0,375.0,427.0,0.7974828375286042
1201-2,111305855142671,59242241622935,540.0,584.0,47.0,90.0,1.0
1201-2,96945373046044,59242241622935,491.0,510.0,209.0,231.0,1.0
1201-2,106957734975303,59242274951118,432.0,489.0,375.0,426.0,0.7954022988505747
1201-2,111305855142671,59242274951118,543.0,587.0,45.0,87.0,1.0
1201-2,96945373046044,59242274951118,491.0,511.0,205.0,227.0,1.0
1201-2,106957734975303,59242308279121,431.0,488.0,374.0,425.0,0.7986309184255562
1201-2,111305855142671,59242308279121,547.0,590.0,44.0,84.0,1.0
1201-2,96945373046044,59242308279121,492.0,511.0,201.0,223.0,1.0
1201-2,106957734975303,59242341570606,429.0,486.0,373.0,424.0,0.7896205357142857
1201-2,111305855142671,59242341570606,550.0,593.0,43.0,81.0,0.9945750452079566
1201-2,96945373046044,59242341570606,492.0,512.0,197.0,219.0,1.0
1201-2,106957734975303,59242374623286,428.0,483.0,372.0,423.0,0.7883747178329571
1201-2,111305855142671,59242374623286,554.0,597.0,42.0,79.0,0.8884758364312267
1201-2,96945373046044,59242374623286,493.0,513.0,192.0,214.0,1.0
1201-2,106957734975303,59242407675965,428.0,479.0,372.0,421.0,0.8445658773527626
1201-2,111305855142671,59242407675965,557.0,601.0,41.0,78.0,0.7940074906367042
1201-2,96945373046044,59242407675965,494.0,514.0,188.0,210.0,1.0
1201-2,106957734975303,59242441690507,428.0,477.0,372.0,420.0,0.9391415759128764
1201-2,111305855142671,59242441690507,561.0,604.0,40.0,77.0,0.683495145631068
1201-2,96945373046044,59242441690507,495.0,515.0,185.0,206.0,1.0
1201-2,106957734975303,59242475228234,429.0,475.0,373.0,420.0,0.9778225806451613
1201-2,111305855142671,59242475228234,564.0,607.0,40.0,77.0,0.6019230769230769
1201-2,96945373046044,59242475228234,496.0,516.0,181.0,203.0,1.0
1201-2,106957734975303,59242508009228,431.0,475.0,374.0,420.0,0.9863896848137536
1201-2,111305855142671,59242508009228,567.0,609.0,40.0,77.0,0.5197628458498024
1201-2,96945373046044,59242508009228,496.0,517.0,179.0,201.0,1.0
1201-2,106957734975303,59242541546955,432.0,474.0,376.0,421.0,0.9924981245311327
1201-2,111305855142671,59242541546955,569.0,611.0,40.0,77.0,0.4644268774703557
1201-2,96945373046044,59242541546955,497.0,518.0,178.0,200.0,1.0
1201-2,106957734975303,59242575032084,433.0,475.0,377.0,422.0,0.9969016266460109
1201-2,111305855142671,59242575032084,570.0,612.0,40.0,78.0,0.44731610337972166
1201-2,96945373046044,59242575032084,497.0,518.0,178.0,200.0,1.0
1201-2,106957734975303,59242608360252,434.0,476.0,380.0,424.0,1.0
1201-2,111305855142671,59242608360252,571.0,613.0,41.0,79.0,0.43564356435643564
1201-2,96945373046044,59242608360252,497.0,518.0,178.0,199.0,1.0
1201-2,106957734975303,59242641688451,436.0,477.0,383.0,425.0,1.0
1201-2,111305855142671,59242641688451,571.0,613.0,41.0,79.0,0.43434343434343436
1201-2,96945373046044,59242641688451,496.0,517.0,178.0,199.0,1.0
1201-2,106957734975303,59242675016683,436.0,477.0,384.0,426.0,1.0
1201-2,111305855142671,59242675016683,571.0,613.0,41.0,79.0,0.43286573146292584
1201-2,96945373046044,59242675016683,495.0,516.0,178.0,199.0,1.0
1201-2,106957734975303,59242708344702,438.0,477.0,387.0,428.0,1.0
1201-2,111305855142671,59242708344702,570.0,613.0,41.0,79.0,0.43824701195219123
1201-2,96945373046044,59242708344702,494.0,515.0,178.0,199.0,1.0
1201-2,106957734975303,59242741672852,441.0,479.0,390.0,432.0,0.9981412639405205
1201-2,111305855142671,59242741672852,569.0,612.0,41.0,79.0,0.4572564612326044
1201-2,96945373046044,59242741672852,493.0,514.0,178.0,199.0,1.0
1201-2,106957734975303,59242775000978,444.0,481.0,393.0,436.0,0.994291151284491
1201-2,111305855142671,59242775000978,568.0,611.0,41.0,79.0,0.48927875243664715
1201-2,96945373046044,59242775000978,491.0,512.0,178.0,199.0,1.0
1201-2,106957734975303,59242808329104,447.0,483.0,397.0,438.0,0.9959798994974874
1201-2,111305855142671,59242808329104,567.0,610.0,41.0,79.0,0.5166340508806262
1201-2,96945373046044,59242808329104,490.0,511.0,178.0,200.0,1.0
1201-2,106957734975303,59242841657229,452.0,487.0,400.0,441.0,0.9925133689839573
1201-2,111305855142671,59242841657229,564.0,608.0,40.0,78.0,0.5901960784313726
1201-2,96945373046044,59242841657229,487.0,508.0,178.0,200.0,1.0
1201-2,106957734975303,59242874985355,459.0,492.0,406.0,445.0,0.9718468468468469
1201-2,111305855142671,59242874985355,559.0,603.0,41.0,78.0,0.7169811320754716
1201-2,96945373046044,59242874985355,484.0,505.0,182.0,204.0,1.0
1201-2,106957734975303,59242908313501,467.0,499.0,415.0,452.0,0.902291917973462
1201-2,111305855142671,59242908313501,554.0,598.0,44.0,80.0,0.8812949640287769
1201-2,96945373046044,59242908313501,481.0,501.0,188.0,210.0,1.0
1201-2,106957734975303,59242941641683,477.0,507.0,427.0,463.0,0.8205461638491548
1201-2,111305855142671,59242941641683,546.0,591.0,48.0,85.0,1.0
1201-2,96945373046044,59242941641683,476.0,497.0,198.0,220.0,1.0
1201-2,106957734975303,59242974969784,486.0,516.0,441.0,475.0,0.7637906647807637
1201-2,111305855142671,59242974969784,537.0,582.0,56.0,94.0,1.0
1201-2,96945373046044,59242974969784,471.0,491.0,213.0,235.0,1.0
1201-2,106957734975303,59243008297885,495.0,525.0,456.0,487.0,0.640502354788069
1201-2,111305855142671,59243008297885,526.0,572.0,67.0,110.0,1.0
1201-2,96945373046044,59243008297885,466.0,486.0,231.0,252.0,1.0
1201-2,106957734975303,59243041625986,504.0,534.0,469.0,497.0,0.25357142857142856
1201-2,111305855142671,59243041625986,516.0,562.0,81.0,127.0,1.0
1201-2,96945373046044,59243041625986,461.0,481.0,249.0,271.0,1.0
1201-2,106957734975303,59243074954087,,,,,0.0
1201-2,111305855142671,59243074954087,507.0,552.0,95.0,144.0,1.0
1201-2,96945373046044,59243074954087,457.0,476.0,268.0,290.0,1.0
1201-2,106957734975303,59243108282167,,,,,0.0
1201-2,111305855142671,59243108282167,498.0,544.0,109.0,160.0,1.0
1201-2,96945373046044,59243108282167,453.0,472.0,285.0,307.0,1.0
1201-2,106957734975303,59243141642219,,,,,0.0
1201-2,111305855142671,59243141642219,491.0,537.0,122.0,174.0,1.0
1201-2,96945373046044,59243141642219,450.0,468.0,299.0,321.0,1.0
1201-2,106957734975303,59243174970365,,,,,0.0
1201-2,111305855142671,59243174970365,484.0,530.0,132.0,185.0,1.0
1201-2,96945373046044,59243174970365,447.0,465.0,311.0,333.0,1.0
1201-2,106957734975303,59243208298511,,,,,0.0
1201-2,111305855142671,59243208298511,478.0,524.0,139.0,193.0,1.0
1201-2,96945373046044,59243208298511,444.0,462.0,320.0,341.0,1.0
1201-2,106957734975303,59243241626657,,,,,0.0
1201-2,111305855142671,59243241626657,473.0,520.0,144.0,199.0,1.0
1201-2,96945373046044,59243241626657,442.0,459.0,326.0,347.0,1.0
1201-2,106957734975303,59243274954803,,,,,0.0
1201-2,111305855142671,59243274954803,468.0,515.0,148.0,204.0,1.0
1201-2,96945373046044,59243274954803,439.0,457.0,331.0,352.0,1.0
1201-2,106957734975303,59243308282970,,,,,0.0
1201-2,111305855142671,59243308282970,464.0,512.0,151.0,208.0,1.0
1201-2,96945373046044,59243308282970,437.0,455.0,335.0,356.0,1.0
1201-2,106957734975303,59243341643175,,,,,0.0
1201-2,111305855142671,59243341643175,460.0,508.0,154.0,211.0,1.0
1201-2,96945373046044,59243341643175,435.0,453.0,339.0,360.0,1.0
1201-2,106957734975303,59243374971290,,,,,0.0
1201-2,111305855142671,59243374971290,457.0,506.0,157.0,214.0,1.0
1201-2,96945373046044,59243374971290,433.0,450.0,342.0,363.0,1.0
1201-2,106957734975303,59243408299390,,,,,0.0
1201-2,111305855142671,59243408299390,455.0,504.0,159.0,216.0,1.0
1201-2,96945373046044,59243408299390,431.0,449.0,345.0,366.0,1.0
1201-2,106957734975303,59243441627490,,,,,0.0
1201-2,111305855142671,59243441627490,454.0,503.0,161.0,219.0,1.0
1201-2,96945373046044,59243441627490,430.0,448.0,348.0,369.0,1.0
1201-2,106957734975303,59243475803593,,,,,0.0
1201-2,111305855142671,59243475803593,453.0,503.0,162.0,220.0,1.0
1201-2,96945373046044,59243475803593,429.0,447.0,350.0,372.0,1.0
1201-2,106957734975303,59243508379691,,,,,0.0
1201-2,111305855142671,59243508379691,452.0,503.0,163.0,221.0,1.0
1201-2,96945373046044,59243508379691,428.0,446.0,353.0,374.0,1.0
1201-2,106957734975303,59243541707791,,,,,0.0
1201-2,111305855142671,59243541707791,451.0,503.0,163.0,222.0,1.0
1201-2,96945373046044,59243541707791,428.0,445.0,355.0,376.0,1.0
1201-2,106957734975303,59243575035912,,,,,0.0
1201-2,111305855142671,59243575035912,451.0,504.0,163.0,223.0,1.0
1201-2,96945373046044,59243575035912,427.0,444.0,357.0,378.0,1.0
