timestamp[ns],stream_id,mask
59235575021859,1201-2,True
59235575021871,1201-1,True
59235608264923,214-1,True
59235608350061,1201-2,True
59235608350073,1201-1,True
59235641594731,214-1,True
59235641678207,1201-2,True
59235641678219,1201-1,True
59235674926876,214-1,True
59235675006351,1201-2,True
59235675006363,1201-1,True
59235708239231,214-1,True
59235708334495,1201-2,True
59235708334507,1201-1,True
59235741565338,214-1,True
59235741662638,1201-2,True
59235741662650,1201-1,True
59235774892606,214-1,True
59235774990782,1201-2,True
59235774990794,1201-1,True
59235808224949,214-1,True
59235808318925,1201-2,True
59235808318937,1201-1,True
59235841552396,214-1,True
59235841647035,1201-2,True
59235841647046,1201-1,True
59235874879773,214-1,True
59235874975074,1201-2,True
59235874975086,1201-1,True
59235908207232,214-1,True
59235908303207,1201-2,True
59235908303219,1201-1,True
59235941534702,214-1,True
59235941631340,1201-2,True
59235941631352,1201-1,True
59235974865864,214-1,True
59235974959465,1201-2,True
59235974959477,1201-1,True
59236008193279,214-1,True
59236008287542,1201-2,True
59236008287554,1201-1,True
59236041520656,214-1,True
59236041615581,1201-2,True
59236041615593,1201-1,True
59236074881594,214-1,True
59236074975694,1201-2,True
59236074975706,1201-1,True
59236108209093,214-1,True
59236108303856,1201-2,True
59236108303868,1201-1,True
59236141537005,214-1,True
59236141632019,1201-2,True
59236141632031,1201-1,True
59236174870730,214-1,True
59236174960155,1201-2,True
59236174960167,1201-1,True
59236208195847,214-1,True
59236208288273,1201-2,True
59236208288285,1201-1,True
59236241522475,214-1,True
59236241616525,1201-2,True
59236241616537,1201-1,True
59236274879671,214-1,True
59236274976646,1201-2,True
59236274976658,1201-1,True
59236308210876,214-1,True
59236308304764,1201-2,True
59236308304776,1201-1,True
59236341538266,214-1,True
59236341632866,1201-2,True
59236341632878,1201-1,True
59236374865698,214-1,True
59236374960962,1201-2,True
59236374960974,1201-1,True
59236408193170,214-1,True
59236408289095,1201-2,True
59236408289107,1201-1,True
59236442369631,214-1,True
59236442465232,1201-2,True
59236442465244,1201-1,True
59236475697102,214-1,True
59236475793365,1201-2,True
59236475793377,1201-1,True
59236508276107,214-1,True
59236508369495,1201-2,True
59236508369507,1201-1,True
59236541603578,214-1,True
59236541697629,1201-2,True
59236541697641,1201-1,True
59236574953374,214-1,True
59236575025762,1201-2,True
59236575025774,1201-1,True
59236608260257,214-1,True
59236608353895,1201-2,True
59236608353907,1201-1,True
59236641587728,214-1,True
59236641682029,1201-2,True
59236641682041,1201-1,True
59236674926365,214-1,True
59236675010165,1201-2,True
59236675010177,1201-1,True
59236708257576,214-1,True
59236708338302,1201-2,True
59236708338314,1201-1,True
59236741573809,214-1,True
59236741666410,1201-2,True
59236741666422,1201-1,True
59236774901255,214-1,True
59236774994518,1201-2,True
59236774994530,1201-1,True
59236808223276,214-1,True
59236808322626,1201-2,True
59236808322638,1201-1,True
59236841557009,214-1,True
59236841650734,1201-2,True
59236841650746,1201-1,True
59236874888143,214-1,True
59236874978818,1201-2,True
59236874978830,1201-1,True
59236908219210,214-1,True
59236908306848,1201-2,True
59236908306860,1201-1,True
59236941543344,214-1,True
59236941634944,1201-2,True
59236941634956,1201-1,True
59236974870990,214-1,True
59236974963040,1201-2,True
59236974963052,1201-1,True
59237008203739,214-1,True
59237008291164,1201-2,True
59237008291176,1201-1,True
59237041525593,214-1,True
59237041619357,1201-2,True
59237041619369,1201-1,True
59237074858365,214-1,True
59237074947465,1201-2,True
59237074947477,1201-1,True
59237108215957,214-1,True
59237108307507,1201-2,True
59237108307519,1201-1,True
59237141541548,214-1,True
59237141635686,1201-2,True
59237141635698,1201-1,True
59237174868065,214-1,True
59237174963865,1201-2,True
59237174963877,1201-1,True
59237208199957,214-1,True
59237208292057,1201-2,True
59237208292069,1201-1,True
59237241531634,214-1,True
59237241620234,1201-2,True
59237241620246,1201-1,True
59237274849245,214-1,True
59237274948296,1201-2,True
59237274948308,1201-1,True
59237308214191,214-1,True
59237308308491,1201-2,True
59237308308503,1201-1,True
59237341543006,214-1,True
59237341636606,1201-2,True
59237341636618,1201-1,True
59237374870458,214-1,True
59237374964722,1201-2,True
59237374964734,1201-1,True
59237408201612,214-1,True
59237408292837,1201-2,True
59237408292849,1201-1,True
59237441529064,214-1,True
59237441620952,1201-2,True
59237441620964,1201-1,True
59237474856517,214-1,True
59237474949067,1201-2,True
59237474949079,1201-1,True
59237508280757,214-1,True
59237508373183,1201-2,True
59237508373195,1201-1,True
59237541608198,214-1,True
59237541701298,1201-2,True
59237541701310,1201-1,True
59237574935650,214-1,True
59237575029413,1201-2,True
59237575029425,1201-1,True
59237608263117,214-1,True
59237608357542,1201-2,True
59237608357554,1201-1,True
59237641594318,214-1,True
59237641685707,1201-2,True
59237641685719,1201-1,True
59237674925511,214-1,True
59237675013862,1201-2,True
59237675013874,1201-1,True
59237708260479,214-1,True
59237708342030,1201-2,True
59237708342042,1201-1,True
59237741591618,214-1,True
59237741670131,1201-2,True
59237741670143,1201-1,True
59237774904121,214-1,True
59237774998172,1201-2,True
59237774998183,1201-1,True
59237808231487,214-1,True
59237808326212,1201-2,True
59237808326224,1201-1,True
59237841562578,214-1,True
59237841654253,1201-2,True
59237841654265,1201-1,True
59237874890906,214-1,True
59237874982294,1201-2,True
59237874982306,1201-1,True
59237908215563,214-1,True
59237908310414,1201-2,True
59237908310426,1201-1,True
59237941542864,214-1,True
59237941638588,1201-2,True
59237941638600,1201-1,True
59237974872949,214-1,True
59237974966502,1201-2,True
59237974966514,1201-1,True
59238008200674,214-1,True
59238008295099,1201-2,True
59238008295111,1201-1,True
59238041530334,214-1,True
59238041623097,1201-2,True
59238041623109,1201-1,True
59238074857308,214-1,True
59238074951158,1201-2,True
59238074951170,1201-1,True
59238108225591,214-1,True
59238108279355,1201-2,True
59238108279367,1201-1,True
59238141543056,214-1,True
59238141639482,1201-2,True
59238141639494,1201-1,True
59238174870327,214-1,True
59238174967627,1201-2,True
59238174967639,1201-1,True
59238208200135,214-1,True
59238208295773,1201-2,True
59238208295785,1201-1,True
59238241527624,214-1,True
59238241623975,1201-2,True
59238241623987,1201-1,True
59238274858953,214-1,True
59238274952215,1201-2,True
59238274952227,1201-1,True
59238308186204,214-1,True
59238308280130,1201-2,True
59238308280142,1201-1,True
59238341479277,214-1,True
59238341571608,1201-2,True
59238341571620,1201-1,True
59238374531340,214-1,True
59238374624328,1201-2,True
59238374624340,1201-1,True
59238407583354,214-1,True
59238407677049,1201-2,True
59238407677061,1201-1,True
59238441596936,214-1,True
59238441691628,1201-2,True
59238441691640,1201-1,True
59238475133914,214-1,True
59238475229310,1201-2,True
59238475229323,1201-1,True
59238507914022,214-1,True
59238508010262,1201-2,True
59238508010274,1201-1,True
59238541450988,214-1,True
59238541547944,1201-2,True
59238541547957,1201-1,True
59238574939761,214-1,True
59238575033024,1201-2,True
59238575033036,1201-1,True
59238608267239,214-1,True
59238608361164,1201-2,True
59238608361176,1201-1,True
59238641594749,214-1,True
59238641689388,1201-2,True
59238641689400,1201-1,True
59238674926140,214-1,True
59238675017690,1201-2,True
59238675017702,1201-1,True
59238708257166,214-1,True
59238708345680,1201-2,True
59238708345692,1201-1,True
59238741592040,214-1,True
59238741673803,1201-2,True
59238741673815,1201-1,True
59238774908334,214-1,True
59238775001934,1201-2,True
59238775001946,1201-1,True
59238808235801,214-1,True
59238808330065,1201-2,True
59238808330077,1201-1,True
59238841563270,214-1,True
59238841658196,1201-2,True
59238841658208,1201-1,True
59238874890726,214-1,True
59238874986326,1201-2,True
59238874986338,1201-1,True
59238908218191,214-1,True
59238908314455,1201-2,True
59238908314467,1201-1,True
59238941549347,214-1,True
59238941642573,1201-2,True
59238941642585,1201-1,True
59238974876793,214-1,True
59238974970681,1201-2,True
59238974970693,1201-1,True
59239008206026,214-1,True
59239008298789,1201-2,True
59239008298801,1201-1,True
59239041534847,214-1,True
59239041626898,1201-2,True
59239041626910,1201-1,True
59239074863456,214-1,True
59239074955006,1201-2,True
59239074955018,1201-1,True
59239108190867,214-1,True
59239108283092,1201-2,True
59239108283104,1201-1,True
59239141551757,214-1,True
59239141643146,1201-2,True
59239141643158,1201-1,True
59239174877324,214-1,True
59239174971299,1201-2,True
59239174971311,1201-1,True
59239208237152,214-1,True
59239208331453,1201-2,True
59239208331465,1201-1,True
59239241560881,214-1,True
59239241659606,1201-2,True
59239241659618,1201-1,True
59239274892746,214-1,True
59239274987759,1201-2,True
59239274987771,1201-1,True
59239308224163,214-1,True
59239308315926,1201-2,True
59239308315938,1201-1,True
59239341551721,214-1,True
59239341644147,1201-2,True
59239341644159,1201-1,True
59239374879260,214-1,True
59239374972360,1201-2,True
59239374972372,1201-1,True
59239408206676,214-1,True
59239408300439,1201-2,True
59239408300451,1201-1,True
59239441534093,214-1,True
59239441628519,1201-2,True
59239441628531,1201-1,True
59239475710499,214-1,True
59239475804600,1201-2,True
59239475804612,1201-1,True
59239508270827,214-1,True
59239508364677,1201-2,True
59239508364689,1201-1,True
59239541598243,214-1,True
59239541692756,1201-2,True
59239541692768,1201-1,True
59239574929383,214-1,True
59239575020859,1201-2,True
59239575020871,1201-1,True
59239608263545,214-1,True
59239608349021,1201-2,True
59239608349033,1201-1,True
59239641598494,214-1,True
59239641677169,1201-2,True
59239641677181,1201-1,True
59239674929709,214-1,True
59239675005347,1201-2,True
59239675005359,1201-1,True
59239708242298,214-1,True
59239708333473,1201-2,True
59239708333485,1201-1,True
59239741573461,214-1,True
59239741661599,1201-2,True
59239741661611,1201-1,True
59239774900925,214-1,True
59239774989725,1201-2,True
59239774989737,1201-1,True
59239808228376,214-1,True
59239808317851,1201-2,True
59239808317863,1201-1,True
59239841555056,214-1,True
59239841645982,1201-2,True
59239841645994,1201-1,True
59239874876693,214-1,True
59239874974119,1201-2,True
59239874974131,1201-1,True
59239908210806,214-1,True
59239908302231,1201-2,True
59239908302243,1201-1,True
59239941535169,214-1,True
59239941630344,1201-2,True
59239941630356,1201-1,True
59239974863684,214-1,True
59239974958447,1201-2,True
59239974958459,1201-1,True
59240008194259,214-1,True
59240008286522,1201-2,True
59240008286534,1201-1,True
59240041553247,214-1,True
59240041646597,1201-2,True
59240041646609,1201-1,True
59240074884052,214-1,True
59240074974691,1201-2,True
59240074974703,1201-1,True
59240108211202,214-1,True
59240108302841,1201-2,True
59240108302853,1201-1,True
59240141543690,214-1,True
59240141630991,1201-2,True
59240141631003,1201-1,True
59240174867135,214-1,True
59240174959148,1201-2,True
59240174959160,1201-1,True
59240208195689,214-1,True
59240208287327,1201-2,True
59240208287339,1201-1,True
59240241549906,214-1,True
59240241647506,1201-2,True
59240241647518,1201-1,True
59240274886112,214-1,True
59240274975663,1201-2,True
59240274975675,1201-1,True
59240308210238,214-1,True
59240308303752,1201-2,True
59240308303764,1201-1,True
59240341541577,214-1,True
59240341631840,1201-2,True
59240341631852,1201-1,True
59240374869004,214-1,True
59240374959929,1201-2,True
59240374959941,1201-1,True
59240408252255,214-1,True
59240408336018,1201-2,True
59240408336030,1201-1,True
59240442366134,214-1,True
59240442464109,1201-2,True
59240442464121,1201-1,True
59240475699435,214-1,True
59240475792198,1201-2,True
59240475792210,1201-1,True
59240508279310,214-1,True
59240508368285,1201-2,True
59240508368297,1201-1,True
59240541599611,214-1,True
59240541696374,1201-2,True
59240541696386,1201-1,True
59240574934267,214-1,True
59240575024493,1201-2,True
59240575024505,1201-1,True
59240608262792,214-1,True
59240608352717,1201-2,True
59240608352729,1201-1,True
59240641598809,214-1,True
59240641680985,1201-2,True
59240641680997,1201-1,True
59240674921037,214-1,True
59240675009212,1201-2,True
59240675009224,1201-1,True
59240708263366,214-1,True
59240708337341,1201-2,True
59240708337353,1201-1,True
59240741574566,214-1,True
59240741665454,1201-2,True
59240741665466,1201-1,True
59240774900592,214-1,True
59240774993567,1201-2,True
59240774993579,1201-1,True
59240808228042,214-1,True
59240808321680,1201-2,True
59240808321692,1201-1,True
59240841555493,214-1,True
59240841649794,1201-2,True
59240841649806,1201-1,True
59240874886618,214-1,True
59240874977881,1201-2,True
59240874977893,1201-1,True
59240908213730,214-1,True
59240908305653,1201-2,True
59240908305665,1201-1,True
59240941539710,214-1,True
59240941633062,1201-2,True
59240941633074,1201-1,True
59240974862802,214-1,True
59240974961528,1201-2,True
59240974961540,1201-1,True
59241008193356,214-1,True
59241008289995,1201-2,True
59241008290007,1201-1,True
59241041522925,214-1,True
59241041618400,1201-2,True
59241041618412,1201-1,True
59241074852640,214-1,True
59241074946565,1201-2,True
59241074946577,1201-1,True
59241108170428,214-1,True
59241108306604,1201-2,True
59241108306616,1201-1,True
59241141541882,214-1,True
59241141634771,1201-2,True
59241141634783,1201-1,True
59241174870762,214-1,True
59241174962937,1201-2,True
59241174962949,1201-1,True
59241208201010,214-1,True
59241208291111,1201-2,True
59241208291123,1201-1,True
59241241528490,214-1,True
59241241619253,1201-2,True
59241241619265,1201-1,True
59241274855891,214-1,True
59241274947317,1201-2,True
59241274947329,1201-1,True
59241308213978,214-1,True
59241308307578,1201-2,True
59241308307590,1201-1,True
59241341541016,214-1,True
59241341635692,1201-2,True
59241341635704,1201-1,True
59241374870380,214-1,True
59241374963806,1201-2,True
59241374963818,1201-1,True
59241408195156,214-1,True
59241408291919,1201-2,True
59241408291932,1201-1,True
59241441525683,214-1,True
59241441620033,1201-2,True
59241441620045,1201-1,True
59241474892097,214-1,True
59241474948147,1201-2,True
59241474948159,1201-1,True
59241508280586,214-1,True
59241508372261,1201-2,True
59241508372273,1201-1,True
59241541606737,214-1,True
59241541700375,1201-2,True
59241541700387,1201-1,True
59241574932189,214-1,True
59241575028489,1201-2,True
59241575028501,1201-1,True
59241608264854,214-1,True
59241608356617,1201-2,True
59241608356629,1201-1,True
59241641594262,214-1,True
59241641684776,1201-2,True
59241641684788,1201-1,True
59241674925333,214-1,True
59241675012934,1201-2,True
59241675012946,1201-1,True
59241708263433,214-1,True
59241708341158,1201-2,True
59241708341170,1201-1,True
59241741593942,214-1,True
59241741669243,1201-2,True
59241741669255,1201-1,True
59241774902106,214-1,True
59241774997331,1201-2,True
59241774997343,1201-1,True
59241808236369,214-1,True
59241808325419,1201-2,True
59241808325431,1201-1,True
59241841561495,214-1,True
59241841653508,1201-2,True
59241841653520,1201-1,True
59241874889671,214-1,True
59241874981596,1201-2,True
59241874981608,1201-1,True
59241908221571,214-1,True
59241908309671,1201-2,True
59241908309683,1201-1,True
59241941548349,214-1,True
59241941637775,1201-2,True
59241941637787,1201-1,True
59241974873020,214-1,True
59241974966071,1201-2,True
59241974966083,1201-1,True
59242008198880,214-1,True
59242008294230,1201-2,True
59242008294242,1201-1,True
59242041533234,214-1,True
59242041622209,1201-2,True
59242041622221,1201-1,True
59242074853876,214-1,True
59242074950264,1201-2,True
59242074950276,1201-1,True
59242108217270,214-1,True
59242108310446,1201-2,True
59242108310458,1201-1,True
59242141540470,214-1,True
59242141638482,1201-2,True
59242141638494,1201-1,True
59242174870057,214-1,True
59242174966408,1201-2,True
59242174966420,1201-1,True
59242208198939,214-1,True
59242208294789,1201-2,True
59242208294801,1201-1,True
59242241526009,214-1,True
59242241622935,1201-2,True
59242241622947,1201-1,True
59242274857018,214-1,True
59242274951118,1201-2,True
59242274951130,1201-1,True
59242308221607,214-1,True
59242308279121,1201-2,True
59242308279133,1201-1,True
59242341477035,214-1,True
59242341570606,1201-2,True
59242341570618,1201-1,True
59242374528847,214-1,True
59242374623286,1201-2,True
59242374623297,1201-1,True
59242407585704,214-1,True
59242407675965,1201-2,True
59242407675977,1201-1,True
59242441597663,214-1,True
59242441690507,1201-2,True
59242441690519,1201-1,True
59242475130774,214-1,True
59242475228234,1201-2,True
59242475228246,1201-1,True
59242507909505,214-1,True
59242508009228,1201-2,True
59242508009240,1201-1,True
59242541450087,214-1,True
59242541546955,1201-2,True
59242541546967,1201-1,True
59242574936320,214-1,True
59242575032084,1201-2,True
59242575032096,1201-1,True
59242608259827,214-1,True
59242608360252,1201-2,True
59242608360264,1201-1,True
59242641595975,214-1,True
59242641688451,1201-2,True
59242641688463,1201-1,True
59242674924709,214-1,True
59242675016683,1201-2,True
59242675016695,1201-1,True
59242708259527,214-1,True
59242708344702,1201-2,True
59242708344714,1201-1,True
59242741590714,214-1,True
59242741672852,1201-2,True
59242741672864,1201-1,True
59242774907002,214-1,True
59242775000978,1201-2,True
59242775000990,1201-1,True
59242808234465,214-1,True
59242808329104,1201-2,True
59242808329116,1201-1,True
59242841561879,214-1,True
59242841657229,1201-2,True
59242841657241,1201-1,True
59242874889342,214-1,True
59242874985355,1201-2,True
59242874985367,1201-1,True
59242908220526,214-1,True
59242908313501,1201-2,True
59242908313513,1201-1,True
59242941548044,214-1,True
59242941641683,1201-2,True
59242941641695,1201-1,True
59242974875483,214-1,True
59242974969784,1201-2,True
59242974969796,1201-1,True
59243008206121,214-1,True
59243008297885,1201-2,True
59243008297897,1201-1,True
59243041533972,214-1,True
59243041625986,1201-2,True
59243041625998,1201-1,True
59243074860661,214-1,True
59243074954087,1201-2,True
59243074954099,1201-1,True
59243108190492,214-1,True
59243108282167,1201-2,True
59243108282179,1201-1,True
59243141550118,214-1,True
59243141642219,1201-2,True
59243141642231,1201-1,True
59243174872814,214-1,True
59243174970365,1201-2,True
59243174970377,1201-1,True
59243208206122,214-1,True
59243208298511,1201-2,True
59243208298523,1201-1,True
59243241531356,214-1,True
59243241626657,1201-2,True
59243241626669,1201-1,True
59243274857952,214-1,True
59243274954803,1201-2,True
59243274954815,1201-1,True
59243308183832,214-1,True
59243308282970,1201-2,True
59243308282982,1201-1,True
59243341544787,214-1,True
59243341643175,1201-2,True
59243341643187,1201-1,True
59243374875402,214-1,True
59243374971290,1201-2,True
59243374971302,1201-1,True
59243408209415,214-1,True
59243408299390,1201-2,True
59243408299402,1201-1,True
59243441531227,214-1,True
59243441627490,1201-2,True
59243441627502,1201-1,True
59243475712955,214-1,True
59243475803593,1201-2,True
59243475803605,1201-1,True
59243508290215,214-1,True
59243508379691,1201-2,True
59243508379703,1201-1,True
59243541612940,214-1,True
59243541707791,1201-2,True
59243541707803,1201-1,True
59243574941773,214-1,True
59243575035912,1201-2,True
59243575035924,1201-1,True
59243608264114,214-1,True
59243608364089,1201-2,True
59243608364101,1201-1,True
59243641600621,214-1,True
59243641692260,1201-2,True
59243641692272,1201-1,True
59243674924436,214-1,True
59243675020449,1201-2,True
59243675020461,1201-1,True
59243708258585,214-1,True
59243708348599,1201-2,True
59243708348611,1201-1,True
59243741596275,214-1,True
59243741676751,1201-2,True
59243741676763,1201-1,True
59243774927619,214-1,True
59243775004794,1201-2,True
59243775004806,1201-1,True
59243808240558,214-1,True
59243808332908,1201-2,True
59243808332920,1201-1,True
59243841570758,214-1,True
59243841661022,1201-2,True
59243841661034,1201-1,True
59243874901910,214-1,True
59243874989136,1201-2,True
59243874989148,1201-1,True
59243908285236,214-1,True
59243908317249,1201-2,True
59243908317261,1201-1,True
59243941556813,214-1,True
59243941645363,1201-2,True
59243941645375,1201-1,True
59243974884252,214-1,True
59243974973477,1201-2,True
59243974973489,1201-1,True
59244008215416,214-1,True
59244008301591,1201-2,True
59244008301603,1201-1,True
59244041542855,214-1,True
59244041629705,1201-2,True
59244041629717,1201-1,True
59244074863623,214-1,True
59244074957849,1201-2,True
59244074957861,1201-1,True
59244108199785,214-1,True
59244108286048,1201-2,True
59244108286060,1201-1,True
59244141554207,214-1,True
59244141614132,1201-2,True
59244141614144,1201-1,True
59244174877491,214-1,True
59244174974216,1201-2,True
59244174974228,1201-1,True
59244208203657,214-1,True
59244208302421,1201-2,True
59244208302433,1201-1,True
59244241540736,214-1,True
59244241630625,1201-2,True
59244241630637,1201-1,True
59244274870362,214-1,True
59244274958787,1201-2,True
59244274958799,1201-1,True
59244308197465,214-1,True
59244308286765,1201-2,True
59244308286777,1201-1,True
59244341520198,214-1,True
59244341614750,1201-2,True
59244341614762,1201-1,True
59244374884942,214-1,True
59244374975167,1201-2,True
59244374975179,1201-1,True
59244408213548,214-1,True
59244408303273,1201-2,True
59244408303285,1201-1,True
59244442372332,214-1,True
59244442463382,1201-2,True
59244442463394,1201-1,True
59244475693513,214-1,True
59244475791489,1201-2,True
59244475791501,1201-1,True
59244508268742,214-1,True
59244508367593,1201-2,True
59244508367605,1201-1,True
59244541596186,214-1,True
59244541695699,1201-2,True
59244541695711,1201-1,True
59244574923615,214-1,True
59244575023790,1201-2,True
59244575023802,1201-1,True
59244608254744,214-1,True
59244608351883,1201-2,True
59244608351895,1201-1,True
59244641586034,214-1,True
59244641680135,1201-2,True
59244641680147,1201-1,True
59244674921071,214-1,True
59244675008371,1201-2,True
59244675008383,1201-1,True
59244708259065,214-1,True
59244708336415,1201-2,True
59244708336427,1201-1,True
59244741614601,214-1,True
59244741664526,1201-2,True
59244741664538,1201-1,True
59244774894036,214-1,True
59244774992636,1201-2,True
59244774992648,1201-1,True
59244808224447,214-1,True
59244808320747,1201-2,True
59244808320759,1201-1,True
59244841557432,214-1,True
59244841648857,1201-2,True
59244841648869,1201-1,True
59244874883314,214-1,True
59244874976990,1201-2,True
59244874977002,1201-1,True
59244908213412,214-1,True
59244908305086,1201-2,True
59244908305098,1201-1,True
59244941537495,214-1,True
59244941633047,1201-2,True
59244941633059,1201-1,True
59244974861369,214-1,True
59244974961420,1201-2,True
59244974961432,1201-1,True
59245008195523,214-1,True
59245008289536,1201-2,True
59245008289548,1201-1,True
59245041555853,214-1,True
59245041649653,1201-2,True
59245041649665,1201-1,True
59245074887221,214-1,True
59245074977771,1201-2,True
59245074977783,1201-1,True
59245108227220,214-1,True
59245108305895,1201-2,True
59245108305907,1201-1,True
59245141543512,214-1,True
59245141634026,1201-2,True
59245141634038,1201-1,True
59245174899106,214-1,True
59245174994156,1201-2,True
59245174994168,1201-1,True
59245208225487,214-1,True
59245208322287,1201-2,True
59245208322299,1201-1,True
59245241554942,214-1,True
59245241650417,1201-2,True
59245241650429,1201-1,True
59245274883696,214-1,True
59245274978546,1201-2,True
59245274978558,1201-1,True
59245308211116,214-1,True
59245308306666,1201-2,True
59245308306678,1201-1,True
59245341542307,214-1,True
59245341634782,1201-2,True
59245341634794,1201-1,True
59245374869723,214-1,True
59245374962898,1201-2,True
59245374962910,1201-1,True
59245408196751,214-1,True
59245408291014,1201-2,True
59245408291026,1201-1,True
59245441521992,214-1,True
59245441619130,1201-2,True
59245441619142,1201-1,True
59245475720449,214-1,True
59245475811249,1201-2,True
59245475811261,1201-1,True
59245508270312,214-1,True
59245508371363,1201-2,True
59245508371375,1201-1,True
59245541602503,214-1,True
59245541699479,1201-2,True
59245541699491,1201-1,True
59245574933386,214-1,True
59245575027612,1201-2,True
59245575027624,1201-1,True
59245608262776,214-1,True
59245608355789,1201-2,True
59245608355801,1201-1,True
59245641597722,214-1,True
59245641683948,1201-2,True
59245641683960,1201-1,True
59245674925217,214-1,True
59245675012106,1201-2,True
59245675012118,1201-1,True
59245708258458,214-1,True
59245708340258,1201-2,True
59245708340270,1201-1,True
59245741571006,214-1,True
59245741668394,1201-2,True
59245741668406,1201-1,True
59245774903605,214-1,True
59245774996530,1201-2,True
59245774996542,1201-1,True
59245808231065,214-1,True
59245808324666,1201-2,True
59245808324678,1201-1,True
59245841558501,214-1,True
59245841652802,1201-2,True
59245841652814,1201-1,True
59245874884371,214-1,True
59245874980921,1201-2,True
59245874980933,1201-1,True
59245908212707,214-1,True
59245908309008,1201-2,True
59245908309020,1201-1,True
59245941548591,214-1,True
59245941637141,1201-2,True
59245941637153,1201-1,True
59245974875849,214-1,True
59245974965274,1201-2,True
59245974965286,1201-1,True
59246008200701,214-1,True
59246008293376,1201-2,True
59246008293388,1201-1,True
59246041525524,214-1,True
59246041621413,1201-2,True
59246041621425,1201-1,True
59246074852980,214-1,True
59246074949531,1201-2,True
59246074949543,1201-1,True
59246108213926,214-1,True
59246108309652,1201-2,True
59246108309664,1201-1,True
59246141541446,214-1,True
59246141637835,1201-2,True
59246141637847,1201-1,True
59246174966040,1201-2,True
59246174966052,1201-1,True
59246175084652,214-1,True
59246208200050,214-1,True
59246208294151,1201-2,True
59246208294163,1201-1,True
59246241531353,214-1,True
59246241622403,1201-2,True
59246241622415,1201-1,True
59246274858777,214-1,True
59246274950502,1201-2,True
59246274950514,1201-1,True
59246308220229,214-1,True
59246308310617,1201-2,True
59246308310629,1201-1,True
59246341546126,214-1,True
59246341638551,1201-2,True
59246341638563,1201-1,True
59246374873247,214-1,True
59246374966348,1201-2,True
59246374966360,1201-1,True
59246408201850,214-1,True
59246408294526,1201-2,True
59246408294538,1201-1,True
59246442374608,214-1,True
59246442470708,1201-2,True
59246442470720,1201-1,True
59246475708411,214-1,True
59246475798886,1201-2,True
59246475798898,1201-1,True
59246508287460,214-1,True
59246508375060,1201-2,True
59246508375072,1201-1,True
59246541614938,214-1,True
59246541703238,1201-2,True
59246541703250,1201-1,True
59246574942441,214-1,True
59246575031416,1201-2,True
59246575031428,1201-1,True
59246608265848,214-1,True
59246608359611,1201-2,True
59246608359623,1201-1,True
59246641587849,214-1,True
59246641687863,1201-2,True
59246641687875,1201-1,True
59246674917741,214-1,True
59246675016091,1201-2,True
59246675016103,1201-1,True
59246708261056,214-1,True
59246708344194,1201-2,True
59246708344206,1201-1,True
59246741589447,214-1,True
59246741672298,1201-2,True
59246741672310,1201-1,True
59246774910600,214-1,True
59246775000401,1201-2,True
59246775000413,1201-1,True
59246808232904,214-1,True
59246808328504,1201-2,True
59246808328516,1201-1,True
59246841560132,214-1,True
59246841656607,1201-2,True
59246841656619,1201-1,True
59246874889910,214-1,True
59246874984710,1201-2,True
59246874984722,1201-1,True
59246908221079,214-1,True
59246908312842,1201-2,True
59246908312854,1201-1,True
59246941549557,214-1,True
59246941641032,1201-2,True
59246941641044,1201-1,True
59246974878157,214-1,True
59246974969132,1201-2,True
59246974969144,1201-1,True
59247008199307,214-1,True
59247008297232,1201-2,True
59247008297244,1201-1,True
59247041533996,214-1,True
59247041625347,1201-2,True
59247041625359,1201-1,True
59247074855165,214-1,True
59247074953465,1201-2,True
59247074953477,1201-1,True
59247108182523,214-1,True
59247108281499,1201-2,True
59247108281511,1201-1,True
59247141543508,214-1,True
59247141641646,1201-2,True
59247141641658,1201-1,True
59247174871002,214-1,True
59247174969802,1201-2,True
59247174969814,1201-1,True
59247208198483,214-1,True
59247208297958,1201-2,True
59247208297970,1201-1,True
59247241525976,214-1,True
59247241626114,1201-2,True
59247241626126,1201-1,True
59247274855257,214-1,True
59247274954270,1201-2,True
59247274954282,1201-1,True
59247308185517,214-1,True
59247308282442,1201-2,True
59247308282454,1201-1,True
59247341550497,214-1,True
59247341642635,1201-2,True
59247341642647,1201-1,True
59247374882072,214-1,True
59247374970747,1201-2,True
59247374970759,1201-1,True
59247408203634,214-1,True
59247408298859,1201-2,True
59247408298871,1201-1,True
59247441538746,214-1,True
59247441626971,1201-2,True
59247441626983,1201-1,True
59247474865444,214-1,True
59247474955083,1201-2,True
59247474955095,1201-1,True
59247508282470,214-1,True
59247508379195,1201-2,True
59247508379207,1201-1,True
59247541612881,214-1,True
59247541707307,1201-2,True
59247541707319,1201-1,True
59247574939783,214-1,True
59247575035421,1201-2,True
59247575035433,1201-1,True
59247608264595,214-1,True
59247608363571,1201-2,True
59247608363583,1201-1,True
59247641602460,214-1,True
59247641691760,1201-2,True
59247641691772,1201-1,True
59247674923736,214-1,True
59247675019912,1201-2,True
59247675019924,1201-1,True
59247708257549,214-1,True
59247708348224,1201-2,True
59247708348236,1201-1,True
59247741586915,214-1,True
59247741676216,1201-2,True
59247741676228,1201-1,True
59247774921782,214-1,True
59247775004333,1201-2,True
59247775004345,1201-1,True
59247808234301,214-1,True
59247808332401,1201-2,True
59247808332413,1201-1,True
59247841563169,214-1,True
